title,url,time_added,cursor,tags,status
Il Myanmar è una dittatura digitale - Guerre di Rete,https://www.guerredirete.it/il-myanmar-e-una-dittatura-digitale/,1676379032,3405557361,,reading
Quando l'intelligenza artificiale scrive articoli scientifici | Il Bo Live,https://ilbolive.unipd.it/it/news/quando-lintelligenza-artificiale-scrive-articoli,1676183665,3405557362,,unread
Coding 102: Writing code other people can read - Stack Overflow Blog,https://stackoverflow.blog/2023/02/13/coding-102-writing-code-other-people-can-read/,1679058638,3405557363,,reading
Språkbärarna i fokus när finskan i Sverige ska revitaliseras - Språkbruk,https://www.sprakbruk.fi/-/spr%C3%A5kb%C3%A4rarna-i-fokus-n%C3%A4r-finskan-i-sverige-ska-revitaliseras?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1676328919,3405557364,,reading
Hjälp andra för att hjälpa dig själv ?,https://svenskamedkalle.substack.com/p/hjalp-andra-for-att-hjalpa-dig-sjalv,1676328994,3405557365,,reading
Rust vs. Haskell,https://serokell.io/blog/rust-vs-haskell,1676463519,3405557366,,reading
"Concordato: amore tossico fra stato e chiesa, dal 1929 - A ragion veduta",https://blog.uaar.it/2023/02/14/concordato-amore-tossico-fra-stato-e-chiesa-dal-1929/,1676379276,3405557367,,reading
Il legame nascosto tra lavorare troppo e salute mentale - Arthur C. Brooks,https://www.internazionale.it/opinione/arthur-c-brooks/2023/02/12/lavoro-salute-mentale,1676641425,3405557371,,reading
"To Teach Computers Math, Researchers Merge AI Approaches | Quanta Magazine",https://www.quantamagazine.org/to-teach-computers-math-researchers-merge-ai-approaches-20230215/,1676641433,3405557372,,reading
Resonemanget bakom språkråden och konkreta rekommendationer - Språkbruk,https://www.sprakbruk.fi/-/resonemanget-bakom-spr%C3%A5kr%C3%A5den-och-konkreta-rekommendationer?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1676641441,3405557377,,reading
Haskell - simple constructor comparison (?) function - Stack Overflow,https://stackoverflow.com/questions/10112733/haskell-simple-constructor-comparison-function,1676649712,3405557378,faq,unread
Would it be possible to create a tool to automatically diagram papers? | Wh,https://terrytao.wordpress.com/2023/02/18/would-it-be-possible-to-create-a-tool-to-automatically-diagram-papers/,1687734995,3405557381,,reading
Case Study - The Learning Agency Lab,https://www.the-learning-agency-lab.com/the-feedback-prize-case-study/,1679582279,3405557382,papers,unread
Las Áñez (Sesión completa) | RTVCPlay,https://www.rtvcplay.co/musica/sesiones-rtvc/anez-sesion-completa?utm_source=Newsletter+Radio+Ambulante+Studios&utm_campaign=66f860431c-EMAIL_CAMPAIGN_2021_12_03_01_32_COPY_01&utm_medium=email&utm_term=0_e2fc316930-66f860431c-111063125&mc_cid=66f860431c&mc_eid=e6cb266e57,1676808783,3405557383,watchlist,unread
Cercasi ambientalismo laico - A ragion veduta,https://blog.uaar.it/2023/02/19/cercasi-ambientalismo-laico/,1676848990,3405557384,,reading
Stipendier och bidrag för forskare och medarbetare – Medarbetarportalen,https://medarbetarportalen.gu.se/service-stod/stipendier/,1676933328,3405557387,faq,unread
Cine en español - våren 2023 - Hagabion,https://hagabion.se/serie/cine-en-espanol-varen-2023/,1676941177,3405557389,faq,unread
Lo Schiavo che c'è dentro di noi,https://iperborea.com/news/904/lo-schiavo-che-ce-dentro-di-noi,1676983106,3405557391,,reading
Grammatisk exkursion: två exempel på avvikande ordföljd i svenskan - Språkb,https://www.sprakbruk.fi/-/grammatisk-exkursion-tv%C3%A5-exempel-p%C3%A5-avvikande-ordf%C3%B6ljd-i-svenskan?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1677162940,3405557394,,reading
Why governments need open source more than ever - Stack Overflow Blog,https://stackoverflow.blog/2023/02/26/why-governments-need-open-source-more-than-ever/,1679058620,3405557400,,reading
Il nuovo Partito democratico secondo Elly Schlein - Alessandro Calvi - L’Es,https://www.internazionale.it/essenziale/notizie/alessandro-calvi/2023/02/27/schlein-primarie-partito-democratico,1677682692,3405557401,,reading
Enkla tips på hur du kan strukturera dina studier.,https://svenskamedkalle.substack.com/p/enkla-tips-pa-hur-du-kan-strukturera,1677540100,3405557402,,reading
Can We Make Bicycles Sustainable Again? | LOW←TECH MAGAZINE,https://solar.lowtechmagazine.com/2023/02/can-we-make-bicycles-sustainable-again.html,1681207978,3405557406,,archive
"OpenAI Is Now Everything It Promised Not to Be: Corporate, Closed-Source, a",https://www.vice.com/en/article/5d3naz/openai-is-now-everything-it-promised-not-to-be-corporate-closed-source-and-for-profit,1677672949,3405557407,,archive
An Applied Mathematician Strengthens AI With Pure Math | Quanta Magazine,https://www.quantamagazine.org/an-applied-mathematician-strengthens-ai-with-pure-math-20230301/,1677769915,3405557410,,reading
Apple agita il movimento sul diritto alla riparazione - Guerre di Rete,https://www.guerredirete.it/apple-scuote-il-movimento-sul-diritto-alla-riparazione/,1677770123,3405557413,,reading
La vittoria inaspettata di Elly Schlein - Anna Buj - Internazionale,https://www.internazionale.it/magazine/anna-buj/2023/03/02/la-vittoria-inaspettata-di-elly-schlein,1677769971,3405557415,,reading
Om en svunnen tid när måndagen kunde vara fri och blå - Språkbruk,https://www.sprakbruk.fi/-/f%C3%B6rsvunna-spr%C3%A5kliga-f%C3%B6reteelser?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1677769950,3405557417,,reading
Guerre di Rete - Pensavo fosse un’AGI e invece era un’API,https://guerredirete.substack.com/p/guerre-di-rete-pensavo-fosse-unagi,1678104418,3405557422,,reading
Greenwashing God. Il pericolo dell’ambientalismo religioso - A ragion vedut,https://blog.uaar.it/2023/03/05/greenwashing-god-il-pericolo-dellambientalismo-religioso/,1678104403,3405557423,,reading
From writing code to teaching code - Stack Overflow Blog,https://stackoverflow.blog/2023/03/08/from-writing-code-to-teaching-code/,1679058603,3405557426,,reading
After the buzz fades: What our data tells us about emerging technology sent,https://stackoverflow.blog/2023/03/09/after-the-buzz-fades-what-our-data-tells-us-about-emerging-technology-sentiment/,1678713407,3405557428,,reading
Why You Can’t Cite ChatGPT | Inframethodology,https://blog.cbs.dk/inframethodology/?p=6193,1678453277,3405557430,,archive
Stanford CRFM,https://crfm.stanford.edu/2023/03/13/alpaca.html,1679053402,3405557436,,reading
Duolingo Max Uses OpenAI’s GPT-4 For New Learning Features,https://blog.duolingo.com/duolingo-max/,1679059110,3405557437,,archive
Il grande piano della Cina per il dominio sul digitale - Guerre di Rete,https://www.guerredirete.it/il-grande-piano-della-cina-per-il-dominio-sul-digitale/,1678976400,3405557441,,reading
"Sju, dusch, Mars och tjock i tre generationer - Språkbruk",https://www.sprakbruk.fi/-/sju-dusch-mars-och-tjock-i-tre-generationer?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1678976388,3405557446,,reading
Multilingual Text Generation for Abstract Wikipedia in Grammatical Framewor,https://link.springer.com/chapter/10.1007/978-3-031-21780-7_6,1679052985,3405557448,papers,unread
GrimGrains — beet sauce pasta,https://grimgrains.com/site/beet_sauce_pasta.html,1679058658,3405557449,recipes,unread
"Guerre di Rete - Ciao GPT-4, arrivederci team sull'etica AI",https://guerredirete.substack.com/p/guerre-di-rete-ciao-gpt-4-arrivederci,1679168304,3405557450,,reading
Allmänspråk och fackspråk i en ordbok över allmänspråket – Språkbanksblogge,https://spraakbanken.gu.se/blogg/index.php/2023/03/20/allmansprak-och-facksprak-i-en-ordbok-over-allmanspraket/,1679396582,3405557454,,reading
ELPIS-SLTU-2018.pdf,https://www.researchgate.net/profile/Ben-Foley/publication/328067867_Building_Speech_Recognition_Systems_for_Language_Documentation_The_CoEDL_Endangered_Language_Pipeline_and_Inference_System_ELPIS/links/5beb91704585150b2bb4ebcb/Building-Speech-Recognition-Systems-for-Language-Documentation-The-CoEDL-Endangered-Language-Pipeline-and-Inference-System-ELPIS.pdf,1679408996,3405557458,papers,unread
GrimGrains — lentils with roasted beet sauce,https://grimgrains.com/site/lentils_with_roasted_beet_sauce.html,1679427173,3405557459,recipes,unread
Quanto è intelligente l’intelligenza artificiale? - Annamaria Testa - Inter,https://www.internazionale.it/opinione/annamaria-testa/2023/03/23/intelligenza-artificiale-manipolazione,1679788271,3405557461,,reading
Neighbours with different practices - Doctoral education in Finland and in,https://www.kielingua.com/post/neighbours-with-different-practices-doctoral-education-in-finland-and-in-sweden-in-the-linguistics,1679590441,3405557462,,unread
Where did I go? Quitting social media and going back to studying – Lindie B,https://lindiebotes.com/2023/03/24/where-did-i-go-quitting-social-media-and-going-back-to-studying/?utm_source=rss&utm_medium=rss&utm_campaign=where-did-i-go-quitting-social-media-and-going-back-to-studying,1679788318,3405557466,,reading
Maternità surrogata: è laicamente possibile? - A ragion veduta,https://blog.uaar.it/2023/03/21/maternita-surrogata-e-laicamente-possibile/,1679788357,3405557467,,reading
Hur kan vi prata om system och sammanhang?,https://svenskamedkalle.substack.com/p/hur-kan-vi-prata-om-system-och-sammanhang,1679833265,3405557468,,reading
[2303.13648] ChatGPT or Grammarly? Evaluating ChatGPT on Grammatical Error,https://arxiv.org/abs/2303.13648,1680265101,3405557469,papers,unread
Artificial ‘creativity’ is unstoppable. Grappling with its ethics is up to,https://aeon.co/videos/artificial-creativity-is-unstoppable-grappling-with-its-ethics-is-up-to-us?utm_source=rss-feed,1679926001,3405557471,watchlist,unread
Building a collaborative asynchronous work environment - Stack Overflow Blo,https://stackoverflow.blog/2023/03/27/building-a-collaborative-asynchronous-work-environment/,1679930102,3405557473,,reading
Comentários soltos: IA e a cultura das línguas :: caio g,https://blog.caiogeraldes.dev/posts/ailang/,1680096170,3405557476,,reading
"Glosas, LaTeX, html, Hugo :: caio g",https://blog.caiogeraldes.dev/posts/gloss/,1680096188,3405557477,,reading
Only Computers Can Solve This Map-Coloring Problem From the 1800s | Quanta,https://www.quantamagazine.org/only-computers-can-solve-this-map-coloring-problem-from-the-1800s-20230329/,1680262491,3405557478,,reading
Un lutto diverso dagli altri - Valentina Pigmei - L’Essenziale,https://www.internazionale.it/essenziale/notizie/valentina-pigmei/2023/03/30/suicidio-lutto,1680262484,3405557480,,reading
https://getpocket.com/explore/item/the-assimilationist-or-on-the-unexpected-cost-of-passing-as-a-trans-woman,https://getpocket.com/explore/item/the-assimilationist-or-on-the-unexpected-cost-of-passing-as-a-trans-woman,1719408006,3405557484,,reading
Ett begripligt språk ger bättre offentlig service - Språkbruk,https://www.sprakbruk.fi/-/ett-begripligt-spr%C3%A5k-ger-b%C3%A4ttre-offentlig-service?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1680262498,3405557487,,reading
XXIIVV — interaction nets,https://wiki.xxiivv.com/site/interaction_nets.html,1680620716,3405557488,,reading
L’ansia da prestazione che affligge gli studenti a scuola e non solo - Alic,https://www.internazionale.it/essenziale/notizie/alice-facchini/2023/04/03/scuola-ansia-prestazione,1680617870,3405557490,,reading
Tracing Goya’s ‘dark’ journey from Spanish court painter to macabre visiona,https://aeon.co/videos/tracing-goyas-dark-journey-from-spanish-court-painter-to-macabre-visionary?utm_source=rss-feed,1680620808,3405557492,watchlist,unread
"Big Tech licenzia, i lavoratori si organizzano - Guerre di Rete",https://www.guerredirete.it/big-tech-licenzia-i-lavoratori-si-organizzano/,1680620820,3405557493,,reading
"""Data driven"" decisions aren't innovative decisions - Stack Overflow Blog",https://stackoverflow.blog/2023/04/03/data-driven-decisions-arent-innovative-decisions/,1680620861,3405557494,,reading
[2203.09893] A Lightweight Instrument-Agnostic Model for Polyphonic Note Tr,https://ar5iv.labs.arxiv.org/html/2203.09893,1680560256,3405557497,papers,unread
L’entrata della Finlandia nella Nato è frutto di alcuni paradossi - Pierre,https://www.internazionale.it/opinione/pierre-haski/2023/04/04/finlandia-nato,1680620866,3405557499,,reading
Learning Haskell part 2 ‒ Szymon Kaliski,https://szymonkaliski.com/writing/2017-11-10-exploring-tidal-and-diagrams,1680866649,3405557505,,reading
Dialekten ger identiteten guldkant - Språkbruk,https://www.sprakbruk.fi/-/dialekten-ger-identiteten-guldkant?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1680867638,3405557507,,reading
On AI and art – Tom Hackshaw,https://tom.so/posts/on-ai-in-art/,1680870465,3405557509,,unread
Static Typing Has Ruined Me · maxdeviant.com,https://maxdeviant.com/shards/2022/static-typing-has-ruined-me/,1680893196,3405557512,,reading
Programs as Lego Structures · maxdeviant.com,https://maxdeviant.com/shards/2021/programs-as-lego-structures/,1680893201,3405557513,,reading
The Good Side of Email · maxdeviant.com,https://maxdeviant.com/posts/2020/the-good-side-of-email/,1680893297,3405557514,,reading
Does it still count as a tool? | Opinionated Guides,https://opguides.info/posts/ai2/,1680900249,3405557515,,archive
Todo.txt-more: Efficiently managing your todo list and your time,https://proycon.anaproy.nl/posts/todo/,1681129935,3405557520,sw,unread
Vocage,https://proycon.anaproy.nl/software/vocage/,1681130382,3405557521,sw,unread
lawa | Dustin,https://tilde.town/~dustin/projects/lawa/,1681130392,3405557522,sw,unread
seeds | rosano,https://rosano.bandcamp.com/album/seeds?ref=utopia.rosano.ca,1681130450,3405557524,music,unread
Hrǽw :: Færeld,https://hraew.autophagy.io/faereld/,1681130469,3405557525,sw,unread
log,https://avanier.studio/log,1681130477,3405557526,sw,unread
What’s the difference between software engineering and computer science deg,https://stackoverflow.blog/2023/04/10/whats-the-difference-between-software-engineering-and-computer-science-degrees/,1681207323,3405557527,,reading
"Warum ich meinen Freunden gesagt habe, sie sollen WhatsApp und Telegram nic",https://yctct.com/warum-ich-meinen-freunden-gesagt-habe-sie-sollen-whatsapp-und-telegram-nicht-mehr-benutzen,1681206766,3405557529,,reading
Por que eu falei para meus amigos pararem de usar WhatsApp e Telegram. - yc,https://yctct.com/por-que-eu-falei-para-meus-amigos-pararem-de-usar-whatsapp-e-telegram,1681206780,3405557530,,reading
Follow a YouTube channel with RSS (without a Google/YouTube account) - yctc,https://yctct.com/follow-youtube-channel-rss,1681206952,3405557531,,reading
La mitologia personale di Lhasa de Sela - Daniele Cassandro - Internazional,https://www.internazionale.it/opinione/daniele-cassandro/2023/04/11/lhasa-de-sela-llorona,1691135777,3405557533,,reading
Transformers in ML: What They Are and How They Work,https://serokell.io/blog/transformers-in-ml,1681308680,3405557534,,reading
La guerra in Ucraina sta accelerando la corsa alle armi autonome - Guerre d,https://www.guerredirete.it/la-guerra-in-ucraina-sta-accelerando-la-corsa-alle-armi-autonome/,1682162616,3405557536,,reading
AI-genererade texter i högre utbildning - Pedagogisk utveckling och interak,https://pil.gu.se/resurser/ai,1681471755,3405557537,watchlist,unread
Mapping data visualisation’s meteoric rise from Victorian London to today |,https://aeon.co/videos/mapping-data-visualisations-meteoric-rise-from-victorian-london-to-today?utm_source=rss-feed,1682162666,3405557538,watchlist,unread
Självbestämmandeteori (Self Determination Theory),https://svenskamedkalle.substack.com/p/sjalvbestammandeteori-self-determination,1682162651,3405557543,,reading
Rule-Based Language Technology,https://dspace.ut.ee/handle/10062/89595,1682675790,3405557545,papers,unread
Is this the AI renaissance? - Stack Overflow Blog,https://stackoverflow.blog/2023/04/25/is-this-the-ai-renaissance/,1682421729,3405557549,,reading
Bli mer nyfiken med hjälp av fransk filosofi,https://svenskamedkalle.substack.com/p/bli-mer-nyfiken-med-hjalp-av-fransk,1682421756,3405557551,,reading
Mooler0410/LLMsPracticalGuide,https://github.com/Mooler0410/LLMsPracticalGuide,1682701034,3405557554,tutorials,unread
La svolta indispensabile di Elly Schlein - Niccolò Barca - Internazionale,https://www.internazionale.it/magazine/niccolo-barca/2023/04/27/la-svolta-indispensabile-di-elly-schlein,1682801260,3405557555,,reading
BLiMP: The Benchmark of Linguistic Minimal Pairs for English | Transactions,https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00321/96452/BLiMP-The-Benchmark-of-Linguistic-Minimal-Pairs,1682622969,3405557556,papers,archive
Ny bok om forskningskommunikation – roligt och inspirerande  | Göteborgs un,https://www.gu.se/nyheter/ny-bok-om-forskningskommunikation-roligt-och-inspirerande,1682675824,3405557557,,reading
"AI isn't the app, it's the UI - Stack Overflow Blog",https://stackoverflow.blog/2023/05/01/ai-isnt-the-app-its-the-ui/,1683652366,3405557559,,reading
Sulla storia dell’hacking c’è ancora molto da raccontare - Guerre di Rete,https://www.guerredirete.it/storia-hacking-ancora-molto-da-raccontare/,1683652410,3405557561,,reading
"After Nearly a Century, a New Limit for Patterns in Graphs | Quanta Magazin",https://www.quantamagazine.org/after-nearly-a-century-a-new-limit-for-patterns-in-graphs-20230502/,1683652383,3405557563,,reading
The Impact of Explanations on Fairness in Human-AI Decision Making: Protect,https://chi-trait.github.io/papers/2023/CHI_TRAIT_2023_Paper_46.pdf,1683116919,3405557564,papers,unread
Våga vägra administration - Tidningen Curie,https://www.tidningencurie.se/kronikor/vaga-vagra-administration?utm_source=Ungapped&utm_medium=Newsletter&utm_campaign=20230505,1683538302,3405557567,,reading
Come LockBit è diventato il re dei ransomware - Guerre di Rete,https://www.guerredirete.it/come-lockbit-e-diventato-il-re-dei-ransomware/,1683652429,3405557572,,reading
Språkutvecklingen hos flickor och pojkar beror på olika faktorer - Språkbru,https://www.sprakbruk.fi/-/spr%C3%A5kutvecklingen-hos-flickor-och-pojkar-beror-p%C3%A5-olika-faktorer?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1683652387,3405557575,,reading
Hur kan vi förstå och bekräfta varandra?,https://svenskamedkalle.substack.com/p/hur-kan-vi-forsta-och-bekrafta-varandra,1683652393,3405557577,,reading
Word2Vec: Explanation and Examples,https://serokell.io/blog/word2vec,1683821858,3405557579,,reading
Ord är vi - Språkbruk,https://www.sprakbruk.fi/-/ord-%C3%A4r-vi?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1683821865,3405557580,,reading
Early Computer Art in the 50’s & 60’s — Amy Goodchild,https://www.amygoodchild.com/blog/computer-art-50s-and-60s,1685361976,3405557581,,archive
AI Like ChatGPT Are No Good at ‘Not’ | Quanta Magazine,https://www.quantamagazine.org/ai-like-chatgpt-are-no-good-at-not-20230512/,1684106593,3405557582,,reading
"Guerre di Rete - Padri, padrini, padroni dell'AI",https://guerredirete.substack.com/p/guerre-di-rete-padri-padrini-padroni,1684361226,3405557583,,reading
EU AI Act To Target US Open Source Software - Technomancers.ai,https://technomancers.ai/eu-ai-act-to-target-us-open-source-software/#more-561,1684243535,3405557587,,unread
0377.tif - BF00869607.pdf,https://link.springer.com/content/pdf/10.1007/BF00869607.pdf,1684243827,3405557589,papers,unread
How We Built an AI-Powered Magic the Gathering Card Generator,https://txt.cohere.com/urzas-ai/,1684276399,3405557590,,unread
Internet Archive rischia di scomparire (e con lui un pezzo di Rete) - Guerr,https://www.guerredirete.it/internet-archive-rischia-di-scomparire-e-con-lui-un-pezzo-di-rete/,1684361220,3405557591,,reading
Sempre più aziende private controllano gli alloggi per studenti - Sarah Gai,https://www.internazionale.it/essenziale/notizie/sarah-gainsforth/2023/05/17/alloggi-studenti-privati,1702073329,3405557592,,reading
Arenanaktuella filmregissören Roy Andersson tar allt på allvar - men med hu,https://svenska.yle.fi/a/7-1525988,1684446935,3405557594,,archive
"Guerre di Rete - Spie, Telegram e software anticensura",https://guerredirete.substack.com/p/guerre-di-rete-spie-telegram-e-software,1685288661,3405557595,,reading
Do we have good reasons to believe in beliefs? A radical philosophy of mind,https://aeon.co/videos/do-we-have-good-reasons-to-believe-in-beliefs-a-radical-philosophy-of-mind-says-no,1685288644,3405557596,watchlist,unread
Some Neural Networks Learn Language Like Humans | Quanta Magazine,https://www.quantamagazine.org/some-neural-networks-learn-language-like-humans-20230522/,1685288704,3405557597,,reading
The GiellaLT infrastructure documentation | GiellaLT Documentation,https://giellalt.github.io/,1684890311,3405557599,websites,unread
Is It Real or Imagined? How Your Brain Tells the Difference. | Quanta Magaz,https://www.quantamagazine.org/is-it-real-or-imagined-how-your-brain-tells-the-difference-20230524/,1685288680,3405557601,,reading
Guerre di Rete - Copilota o dirottatore?,https://guerredirete.substack.com/p/guerre-di-rete-copilota-o-dirottatore,1685288654,3405557606,,reading
Att slappna av när förändring är oundviklig,https://svenskamedkalle.substack.com/p/att-slappna-av-nar-forandring-ar,1685288615,3405557608,,reading
"Språkvård i går, i dag och i morgon - Språkbruk",https://www.sprakbruk.fi/-/spr%C3%A5kv%C3%A5rd-i-g%C3%A5r-i-dag-och-i-morgon?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1685288709,3405557613,,reading
Ci preoccupiamo troppo o troppo poco dell’intelligenza artificiale? - Annam,https://www.internazionale.it/opinione/annamaria-testa/2023/05/29/intelligenza-artificiale-rischi-regole,1685361894,3405557616,,reading
Come TikTok prova a convincere l’Europa - Guerre di Rete,https://www.guerredirete.it/come-tiktok-prova-a-convincere-europa/,1685622082,3405557621,,reading
Medvetenheten om språket kunde bli bättre inom EU - Språkbruk,https://www.sprakbruk.fi/-/medvetenheten-om-spr%C3%A5ket-kunde-bli-b%C3%A4ttre-inom-eu?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1685622079,3405557622,,reading
The 1970s librarians who revolutionised the challenge of search | Aeon Essa,https://aeon.co/essays/the-1970s-librarians-who-revolutionised-the-challenge-of-search?utm_source=rss-feed,1686004845,3405557624,,archive
What developers with ADHD want you to know - Stack Overflow Blog,https://stackoverflow.blog/2023/06/05/what-developers-with-adhd-want-you-to-know/,1686004870,3405557625,,reading
L’Europa chiede trasparenza sull’intelligenza artificiale - Pierre Haski -,https://www.internazionale.it/opinione/pierre-haski/2023/06/06/europa-trasparenza-intelligenza-artificiale,1686688286,3405557629,,reading
Tentazione sorveglianza biometrica - Guerre di Rete,https://www.guerredirete.it/tentazione-sorveglianza-biometrica/,1686688270,3405557631,,reading
Prime Video: Coded World - Season 1,https://www.primevideo.com/detail/Coded-World/0OYHFC9U3P4K148EQ2PTPUX45G,1686514806,3405557632,watchlist,unread
La legge sull’intelligenza artificiale in Europa è a una svolta - Guerre di,https://www.guerredirete.it/la-legge-sullintelligenza-artificiale-in-europa-e-a-una-svolta/,1686688319,3405557633,,reading
L’Europa vuole usare l’intelligenza artificiale contro i migranti - Frances,https://www.internazionale.it/opinione/francesca-spinelli/2023/06/13/migranti-unione-europea-intelligenza-artificiale,1686688282,3405557634,,reading
"Om man översätter en bok, kommer den inte att lämna en - Språkbruk",https://www.sprakbruk.fi/-/om-man-%C3%B6vers%C3%A4tter-en-bok-kommer-den-inte-att-l%C3%A4mna-en?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1686688296,3405557635,,reading
AI-generated versions of the AI anthology article | What's new,https://terrytao.wordpress.com/about/ai-generated-versions-of-the-ai-anthology-article/,1687734700,3405557639,,reading
Non è un pianeta per atei - A ragion veduta,https://blog.uaar.it/2023/06/18/non-e-un-pianeta-per-atei/,1687165569,3405557640,,reading
"""För den som älskar dialekter finns det knappast en mer spännande praktikpl",https://www.sprakbruk.fi/-/fem-fr%C3%A5gor-till-janina-andersson-och-tiina-kaustinen?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1687165579,3405557641,,reading
Aspettando ancora la piattaforma per il Referendum Digitale - Guerre di Ret,https://www.guerredirete.it/aspettando-ancora-la-piattaforma-per-il-referendum-digitale/,1687773557,3405557643,,reading
Computer Scientists Inch Closer to Major Algorithmic Goal | Quanta Magazine,https://www.quantamagazine.org/computer-scientists-inch-closer-to-major-algorithmic-goal-20230623/,1687773573,3405557644,,reading
"Guerre di Rete - AI, effetto Bruxelles - by Carola Frediani",https://guerredirete.substack.com/p/guerre-di-rete-ai-effetto-bruxelles,1687773562,3405557645,,reading
Jag är inte så rolig om jag inte får prata dialekt - Språkbruk,https://www.sprakbruk.fi/-/jag-%C3%A4r-inte-s%C3%A5-rolig-om-jag-inte-f%C3%A5r-prata-dialekt?redirect=%2Fforsta-sidan%2F-%2Fasset_publisher%2F9oQQJwdresKq%2Frss,1687773580,3405557646,,reading
nchrs: music theory,https://nchrs.xyz/music_theory.html,1687851657,3405557651,,unread
Un’energia rinnovabile meno pulita di quanto sembra (Video) - Internazional,https://www.internazionale.it/video/2023/06/28/energia-rinnovabile-biomassa,1688043440,3405557652,,reading
"ChatGPT: Jack of all trades, master of none - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S156625352300177X,1701080351,3405557655,,unread
La famosa invasione degli Orsi in Sicilia - Film - RaiPlay,https://www.raiplay.it/video/2020/12/la-famosa-invasione-degli-orsi-in-sicilia-5bc12190-e208-47e2-bbd8-32abc5653a22.html,1689014469,3405557656,watchlist,unread
Historien bakom Ronja,https://www.astridlindgren.com/sv/karaktarerna/ronja/historien-bakom-ronja,1688602722,3405557658,,unread
Chi e come sta inseguendo la supremazia quantistica - Guerre di Rete,https://www.guerredirete.it/chi-e-come-sta-inseguendo-la-supremazia-quantistica/,1688654395,3405557659,,reading
Performance and Competence | Inframethodology,https://inframethodology.cbs.dk/?p=6363,1688654399,3405557661,,unread
"To build a fair society, we must first be able to envision it. John Rawls c",https://aeon.co/videos/to-build-a-fair-society-we-must-first-be-able-to-envision-it-john-rawls-can-help,1689692686,3405557670,watchlist,unread
What Is Prompt Engineering?,https://serokell.io/blog/what-is-prompt-engineering,1689770402,3405557672,,reading
Messina aspetta il ponte sullo stretto con disincanto - Alessandro Calvi -,https://www.internazionale.it/essenziale/notizie/alessandro-calvi/2023/07/18/messina-ponte-stretto-disincanto,1709903720,3405557673,,reading
8xmille: nuovo brutto colpo per le casse della Chiesa - A ragion veduta,https://blog.uaar.it/2023/07/14/8xmille-nuovo-brutto-colpo-per-le-casse-della-chiesa/,1689692121,3405557677,,reading
https://l.instagram.com/?u=https%3A%2F%2Fhaweya.substack.com%2Fp%2Ftechnological-ugliness%3Ffbclid%3DPAAaaY818T-5BN7iRb87nv9LPQ50HUOuaC-nLxzVfdkAohwtDBfNkqnVwx42s&e=AT28Shn6P7s648TbgEK8tVv3Hd8aeQE_y4OWeqqvW3AR7E_wx_W6RJzEOYWL7nnshXXF5uUBqZ7TNGHZHqP-oCPXOIz2iEt2u0RWTw,https://l.instagram.com/?u=https%3A%2F%2Fhaweya.substack.com%2Fp%2Ftechnological-ugliness%3Ffbclid%3DPAAaaY818T-5BN7iRb87nv9LPQ50HUOuaC-nLxzVfdkAohwtDBfNkqnVwx42s&e=AT28Shn6P7s648TbgEK8tVv3Hd8aeQE_y4OWeqqvW3AR7E_wx_W6RJzEOYWL7nnshXXF5uUBqZ7TNGHZHqP-oCPXOIz2iEt2u0RWTw,1690440708,3405557679,,unread
Spyware fuori controllo in Ue - Guerre di Rete,https://www.guerredirete.it/spyware-fuori-controllo-in-ue/,1690747251,3405557680,,reading
Functions are Vectors,https://thenumb.at/Functions-are-Vectors/,1697140871,3405557682,,unread
Ebooks | Dustin,https://tilde.town/~dustin/wiki/ebooks/,1690747272,3405557685,,reading
"Thousands of desperate, vivid diaries remain from occupied Europe | Aeon Es",https://aeon.co/essays/thousands-of-desperate-vivid-diaries-remain-from-occupied-europe?utm_source=rss-feed,1690804391,3405557686,,reading
RSS | Dustin,https://tilde.town/~dustin/wiki/rss/,1690804428,3405557687,,reading
Kotsu Kotsu – Longest Voyage,https://longest.voyage/log/2023-08-06/,1691871804,3405557690,,unread
From God’s shoes to satellites in heaven – children weigh in on religion |,https://aeon.co/videos/from-gods-shoes-to-satellites-in-heaven-children-weigh-in-on-religion,1692175802,3405557691,watchlist,unread
